organism,count
"gi|1953646685|ref|NR_171497.1| Kribbella monticola strain NEAU-SW521 16S ribosomal RNA, partial sequence",1
"gi|1441204324|ref|NR_157739.1| Desulfocucumis palustris strain NAW-5 16S ribosomal RNA, partial sequence",1
"gi|2180566377|ref|NR_174242.1| Pallidibacillus pasinlerensis strain P1 16S ribosomal RNA, partial sequence",1
"gi|343203717|ref|NR_043699.1| Rheinheimera chironomi strain K19414 16S ribosomal RNA, partial sequence",1
"gi|1864207115|ref|NR_169409.1| Rheinheimera riviphila strain KYPC3 16S ribosomal RNA, partial sequence",1
"gi|219857601|ref|NR_025189.1| Lacticaseibacillus pantheris strain LMG 21017 16S ribosomal RNA, partial sequence",1
"gi|343200769|ref|NR_041456.1| Lacticaseibacillus thailandensis strain MCH5-2 16S ribosomal RNA, partial sequence",1
"gi|545589110|ref|NR_044711.2| Lacticaseibacillus sharpeae strain DSM 20505 16S ribosomal RNA, partial sequence",1
"gi|2260349394|ref|NR_176474.1| Allocoleopsis franciscana strain PCC 7113 16S ribosomal RNA, partial sequence",1
"gi|2260349393|ref|NR_176473.1| Allocoleopsis franciscana strain PCC 7113 16S ribosomal RNA, partial sequence",1
"gi|631251742|ref|NR_112940.1| Bacteroides ovatus strain JCM 5824 16S ribosomal RNA, partial sequence",1
"gi|636559244|ref|NR_115301.1| Bacteroides ovatus strain CIP 103756 16S ribosomal RNA, partial sequence",1
"gi|343200178|ref|NR_040865.1| Bacteroides ovatus strain JCM 5824 16S ribosomal RNA, partial sequence",1
"gi|602753070|ref|NR_109684.2| Endozoicomonas euniceicola strain EF212 16S ribosomal RNA, partial sequence",1
"gi|1441204271|ref|NR_157686.1| Sphingorhabdus buctiana strain T5 16S ribosomal RNA, partial sequence",1
"gi|1269271318|ref|NR_134783.2| Paenibacillus nicotianae strain YIM h-19 16S ribosomal RNA, complete sequence",1
"gi|2363085362|ref|NR_180929.1| Noviherbaspirillum galbum strain 17J57-3 16S ribosomal RNA, partial sequence",1
"gi|959494936|ref|NR_133798.1| Noviherbaspirillum suwonense strain 5410S-62 16S ribosomal RNA, partial sequence",1
"gi|1811131606|ref|NR_165788.1| Lacisediminimonas profundi strain CHu64-6-4 16S ribosomal RNA, partial sequence",1
"gi|631253129|ref|NR_114327.1| Lactococcus taiwanensis strain 0905C15 16S ribosomal RNA, partial sequence",1
"gi|265678511|ref|NR_028814.1| Thermaerobacter subterraneus strain C21 16S ribosomal RNA, partial sequence",1
"gi|219856853|ref|NR_024672.1| Thermaerobacter marianensis DSM 12885 strain 7p75a 16S ribosomal RNA, partial sequence",1
"gi|444439629|ref|NR_074944.1| Thermaerobacter marianensis strain DSM 12885 16S ribosomal RNA, partial sequence",1
"gi|1779814847|ref|NR_164922.1| Ornithinimicrobium cavernae strain CFH 30183 16S ribosomal RNA, partial sequence",1
"gi|1137647827|ref|NR_145616.1| Georgenia subflava strain Y32 16S ribosomal RNA, partial sequence",1
"gi|645320687|ref|NR_117834.1| Terriglobus saanensis SP1PR4 16S ribosomal RNA, partial sequence",1
"gi|631252057|ref|NR_113255.1| Leuconostoc lactis KCTC 3528 = DSM 20202 strain JCM 6123 16S ribosomal RNA, partial sequence",1
"gi|2180566410|ref|NR_174266.1| Apilactobacillus bombintestini strain BHWM-4 16S ribosomal RNA, complete sequence",1
"gi|219846812|ref|NR_026404.1| Apilactobacillus kunkeei strain YH-15 16S ribosomal RNA, partial sequence",1
"gi|566085170|ref|NR_108900.1| Olivibacter oleidegradans strain TBF2/20.2 16S ribosomal RNA, partial sequence",1
"gi|343201464|ref|NR_042190.1| Paucilactobacillus suebicus strain CECT 5917 16S ribosomal RNA, partial sequence",1
"gi|645321759|ref|NR_118651.1| [Clostridium] aminophilum strain F 16S ribosomal RNA, partial sequence",1
"gi|343199036|ref|NR_044369.1| Roseococcus suduntuyensis strain SHET 16S ribosomal RNA, partial sequence",1
"gi|2363082819|ref|NR_179658.1| Massilistercora timonensis strain Marseille-P3756 16S ribosomal RNA, partial sequence",1
"gi|265678482|ref|NR_028785.1| [Clostridium] scindens strain ATCC 35704 16S ribosomal RNA, partial sequence",1
"gi|1024974678|ref|NR_136763.1| Herbinix hemicellulosilytica strain T3/55 16S ribosomal RNA, partial sequence",1
"gi|631251457|ref|NR_112654.1| [Clostridium] celerecrescens 18A 16S ribosomal RNA, partial sequence",1
"gi|2363083694|ref|NR_180095.1| Acidisarcina polymorpha strain SBC82 16S ribosomal RNA, partial sequence",1
"gi|1230874626|ref|NR_148786.1| Bacillus zhangzhouensis strain MCCC 1A08372 16S ribosomal RNA, partial sequence",1
"gi|1230874627|ref|NR_148787.1| Bacillus australimaris strain MCCC 1A05787 16S ribosomal RNA, partial sequence",1
"gi|1212229176|ref|NR_148244.1| Bacillus xiamenensis strain MCCC 1A00008 16S ribosomal RNA, partial sequence",1
"gi|2363084308|ref|NR_180403.1| Vineibacter terrae strain CC-CFT640 16S ribosomal RNA, partial sequence",1
"gi|343205627|ref|NR_043985.1| Aliirhizobium cellulosilyticum strain ALA10B2 16S ribosomal RNA, partial sequence",1
"gi|636560274|ref|NR_116334.1| Nocardia mikamii NBRC 108933 strain W8061 16S ribosomal RNA, partial sequence",1
"gi|1953646708|ref|NR_171506.1| Nocardia aurea strain SYSU K10002 16S ribosomal RNA, partial sequence",1
"gi|631251745|ref|NR_112943.1| Bacteroides stercoris ATCC 43183 strain JCM 9496 16S ribosomal RNA, partial sequence",1
"gi|224581415|ref|NR_027196.1| Bacteroides stercoris ATCC 43183 16S ribosomal RNA, partial sequence",1
"gi|219878437|ref|NR_025576.1| Brucella gallinifaecis strain Iso 196 16S ribosomal RNA, partial sequence",1
"gi|343200923|ref|NR_041610.1| Ligilactobacillus animalis strain KCTC 3501 16S ribosomal RNA, partial sequence",1
"gi|631251492|ref|NR_112689.1| Ligilactobacillus murinus strain NBRC 14221 16S ribosomal RNA, partial sequence",1
"gi|343201641|ref|NR_042367.1| Ligilactobacillus apodemi strain ASB1 16S ribosomal RNA, partial sequence",1
"gi|659364953|ref|NR_121761.1| Bacillus toyonensis strain BCT-7112 16S ribosomal RNA, partial sequence",1
"gi|1441204318|ref|NR_157733.1| Bacillus pacificus strain MCCC 1A06182 16S ribosomal RNA, partial sequence",1
"gi|1441204316|ref|NR_157731.1| Bacillus mobilis strain MCCC 1A05942 16S ribosomal RNA, partial sequence",1
"gi|2363083538|ref|NR_180017.1| Hanamia caeni strain BO-59 16S ribosomal RNA, partial sequence",1
"gi|631251650|ref|NR_112848.1| Prevotella dentasini JCM 15908 strain NUM 1903 16S ribosomal RNA, partial sequence",1
"gi|1270533028|ref|NR_126245.2| Lihuaxuella thermophila strain YIM 77831 16S ribosomal RNA, complete sequence",1
"gi|636559860|ref|NR_115920.1| Hansschlegelia zhihuaiae strain S 113 16S ribosomal RNA, partial sequence",1
"gi|1277396189|ref|NR_151900.1| Ruthenibacterium lactatiformans strain 585-1 16S ribosomal RNA, partial sequence",1
"gi|961555147|ref|NR_134116.1| Paenibacillus quercus strain 1-25 16S ribosomal RNA, partial sequence",1
"gi|2363081893|ref|NR_179192.1| Paenibacillus baekrokdamisoli strain Back-11 16S ribosomal RNA, partial sequence",1
"gi|343203643|ref|NR_043693.1| Paenibacillus sepulcri strain CCM 7311 16S ribosomal RNA, partial sequence",1
"gi|2180566403|ref|NR_174262.1| Agromyces tardus strain SJ-23 16S ribosomal RNA, partial sequence",1
"gi|645320946|ref|NR_118034.1| Actinotalea ferrariae CF5-4 16S ribosomal RNA, partial sequence",1
"gi|1269785344|ref|NR_122055.2| Snodgrassella alvi wkB2 16S ribosomal RNA, complete sequence >gi|1269785420|ref|NR_118405.2| Snodgrassella alvi wkB2 16S ribosomal RNA, complete sequence",1
"gi|1779814868|ref|NR_164943.1| Wenzhouxiangella salilacus strain 15181 16S ribosomal RNA, partial sequence",1
"gi|636560808|ref|NR_116868.1| Desulfosporosinus acidiphilus SJ4 16S ribosomal RNA, partial sequence",1
"gi|645320534|ref|NR_117718.1| Desulfotomaculum nigrificans strain NCIMB 8395 16S ribosomal RNA, partial sequence",1
"gi|2180566385|ref|NR_174248.1| Actinomyces lilanjuaniae strain 2129 16S ribosomal RNA, partial sequence",1
"gi|310975204|ref|NR_037068.1| Lacrimispora xylanolytica strain DSM 6555 16S ribosomal RNA, partial sequence",1
"gi|444303974|ref|NR_074397.1| Caldilinea aerophila DSM 14535 = NBRC 104270 16S ribosomal RNA, partial sequence",1
"gi|2363085694|ref|NR_181099.1| Paraflavitalea devenefica strain X16 16S ribosomal RNA, partial sequence",1
"gi|2363086580|ref|NR_181547.1| Steroidobacter gossypii strain S1-65 16S ribosomal RNA, partial sequence",1
"gi|2363081310|ref|NR_178899.1| Steroidobacter flavus strain CPCC 100154 16S ribosomal RNA, partial sequence",1
"gi|631251951|ref|NR_113149.1| Brevifollis gellanilyticus strain DC2c-G4 16S ribosomal RNA, partial sequence",1
"gi|2136551489|ref|NR_173492.1| Marinicauda salina strain WD6-1 16S ribosomal RNA, partial sequence",1
"gi|265679001|ref|NR_029309.1| Geovibrio ferrireducens strain PAL-1 16S ribosomal RNA, partial sequence",1
"gi|1441204256|ref|NR_157671.1| Arboricoccus pini strain B29T1 16S ribosomal RNA, partial sequence",1
"gi|645321213|ref|NR_118234.1| Streptococcus oralis subsp. tigurinus AZ_3a 16S ribosomal RNA, partial sequence",1
"gi|1953646547|ref|NR_171429.1| Sphingobacterium athyrii strain M46 16S ribosomal RNA, partial sequence",1
"gi|559795107|ref|NR_104693.1| Knoellia remsis strain 3-M5-R-4 16S ribosomal RNA, partial sequence",1
"gi|636560592|ref|NR_116652.1| Wandonia haliotis NBRC 105642 strain Haldis-1 16S ribosomal RNA, partial sequence",1
"gi|444439613|ref|NR_074928.1| Acidaminococcus fermentans DSM 20731 16S ribosomal RNA, partial sequence",1
"gi|2363082575|ref|NR_179534.1| Acidaminococcus massiliensis strain Marseille-P2828 16S ribosomal RNA, partial sequence",1
"gi|310975154|ref|NR_037018.1| Acidaminococcus fermentans strain VR4 16S ribosomal RNA gene, partial sequence",1
"gi|265678437|ref|NR_028739.1| Leifsonia poae strain VKM Ac-1401 16S ribosomal RNA, partial sequence >gi|636558974|ref|NR_115031.1| Leifsonia poae strain DSM 15202 16S ribosomal RNA, partial sequence",1
"gi|2363080349|ref|NR_178401.1| Chondromyces pediculatus strain Cm p51 16S ribosomal RNA, partial sequence",1
"gi|343199120|ref|NR_044600.1| Bauldia consociata strain 11 16S ribosomal RNA, partial sequence",1
"gi|343199062|ref|NR_044460.1| Desulfonatronospira delicata strain AHT 6 16S ribosomal RNA, partial sequence",1
"gi|566085074|ref|NR_108735.1| Salinactinospora qingdaonensis strain CXB832 16S ribosomal RNA, partial sequence",1
"gi|444439627|ref|NR_074942.1| Desulforapulum autotrophicum strain HRM2 16S ribosomal RNA, partial sequence",1
"gi|645322203|ref|NR_119006.1| Desulfobacula toluolica Tol2 16S ribosomal RNA, partial sequence",1
"gi|265678896|ref|NR_029204.1| Microvirgula aerodenitrificans strain Sgly2 16S ribosomal RNA, partial sequence",1
"gi|343202650|ref|NR_043036.1| Bradyrhizobium jicamae strain PAC68 16S ribosomal RNA, partial sequence",1
"gi|1227086138|ref|NR_148630.1| Roseovarius atlanticus strain R12B 16S ribosomal RNA, partial sequence",1
"gi|559795197|ref|NR_104786.1| Pelobacter massiliensis strain HHQ7 16S ribosomal RNA, partial sequence",1
"gi|1182956122|ref|NR_146830.1| Thalassiella azotivora strain DSD2 16S ribosomal RNA, partial sequence",1
"gi|645322037|ref|NR_118874.1| Renibacterium salmoninarum strain Lea-1-74 16S ribosomal RNA, partial sequence",1
"gi|645320638|ref|NR_117796.1| Flavitalea populi strain HY-50R 16S ribosomal RNA, partial sequence",1
"gi|1146059115|ref|NR_145847.1| Belliella marina strain SW112 16S ribosomal RNA, partial sequence",1
"gi|566084864|ref|NR_108297.1| Sphingobacterium psychroaquaticum strain MOL-1 16S ribosomal RNA, partial sequence",1
"gi|343200828|ref|NR_041515.1| Alkalimonas collagenimarina strain AC40 16S ribosomal RNA, partial sequence",1
"gi|2363084506|ref|NR_180501.1| Paraburkholderia atlantica strain CNPSo 3155 16S ribosomal RNA, complete sequence",1
"gi|2363083804|ref|NR_180150.1| Staphylococcus pseudoxylosus strain S04009 16S ribosomal RNA, partial sequence",1
"gi|343201470|ref|NR_042196.1| Liquorilactobacillus vini strain Mont 4 16S ribosomal RNA, partial sequence",1
"gi|343201469|ref|NR_042195.1| Loigolactobacillus rennini strain CECT 5922 16S ribosomal RNA, partial sequence",1
"gi|645321454|ref|NR_118416.1| Peterkaempfera griseoplana strain NRRL-ISP 5009 16S ribosomal RNA, partial sequence",1
"gi|219857207|ref|NR_024835.1| Lacticaseibacillus manihotivorans strain OND 32 16S ribosomal RNA, partial sequence",1
"gi|566085140|ref|NR_108876.1| Lacticaseibacillus porcinae strain R-42633 16S ribosomal RNA, partial sequence",1
"gi|2363085635|ref|NR_181070.1| Lacticaseibacillus absianus strain YH-lac23 16S ribosomal RNA, partial sequence",1
"gi|2363082916|ref|NR_179706.1| Aquella oligotrophica strain P08 16S ribosomal RNA, partial sequence",1
"gi|2949799952|ref|NR_199273.1| Scytonema ambikapurensis strain TPJ-3 16S ribosomal RNA, partial sequence",1
"gi|1269807805|ref|NR_074674.2| Tropheryma whipplei str. Twist 16S ribosomal RNA, complete sequence",1
"gi|228715851|ref|NR_027540.1| Tropheryma whipplei strain Twist-Marseille 16S ribosomal RNA, partial sequence",1
"gi|1441204351|ref|NR_157766.1| Arenimonas soli strain Y3L17 16S ribosomal RNA, partial sequence",1
"gi|343198828|ref|NR_043790.1| Arenimonas donghaensis strain HO3-R19 16S ribosomal RNA, partial sequence",1
"gi|2363084739|ref|NR_180618.1| Thermophilibacter gallinarum strain Cla-CZ-62 16S ribosomal RNA, partial sequence",1
"gi|636560721|ref|NR_116781.1| Terrabacter carboxydivorans strain PY2 16S ribosomal RNA, partial sequence",1
"gi|636559720|ref|NR_115780.1| Streptomyces longispororuber strain NRRL B-3736 16S ribosomal RNA, partial sequence",1
"gi|2363083197|ref|NR_179847.1| Gordonia insulae strain MMS17-SY073 16S ribosomal RNA, partial sequence",1
"gi|1445136029|ref|NR_158069.1| Nocardioides agrisoli strain djl-8 16S ribosomal RNA, partial sequence",1
"gi|1953646734|ref|NR_171524.1| Stutzerimonas urumqiensis strain T3 16S ribosomal RNA, partial sequence",1
"gi|343200598|ref|NR_041285.1| Hallella multisaccharivorax strain PPPA20 16S ribosomal RNA, partial sequence",1
"gi|1193829161|ref|NR_147404.1| Massiliprevotella massiliensis strain Marseille-P2439 16S ribosomal RNA, partial sequence",1
"gi|444439595|ref|NR_074910.1| Salmonella enterica subsp. enterica serovar Typhimurium strain LT2 16S ribosomal RNA, partial sequence",1
"gi|2363085284|ref|NR_180890.1| Citrobacter telavivensis strain 6105 16S ribosomal RNA, complete sequence",1
"gi|228715356|ref|NR_027528.1| Collinsella intestinalis strain RCA56-68 16S ribosomal RNA, partial sequence",1
"gi|2962412237|ref|NR_199431.1| Bifidobacterium fermentum strain WK012_4_13 16S ribosomal RNA, partial sequence",1
"gi|219857130|ref|NR_024758.1| Thiothrix eikelboomii strain AP3 16S ribosomal RNA, partial sequence",1
"gi|444439592|ref|NR_074907.1| Desulfohalobium retbaense DSM 5692 16S ribosomal RNA, partial sequence",1
"gi|1779814941|ref|NR_165015.1| Lujinxingia sediminis strain SEH01 16S ribosomal RNA, partial sequence",1
"gi|2363083794|ref|NR_180145.1| Lujinxingia vulgaris strain TMQ4 16S ribosomal RNA, partial sequence",1
"gi|343201717|ref|NR_042443.1| Latilactobacillus sakei subsp. sakei strain DSM 20017 16S ribosomal RNA, partial sequence",1
"gi|542123254|ref|NR_104208.1| Latilactobacillus sakei subsp. carnosus strain CCUG 31331 16S ribosomal RNA, partial sequence",1
"gi|631252623|ref|NR_113821.1| Latilactobacillus sakei strain NBRC 15893 16S ribosomal RNA, partial sequence",1
"gi|559795338|ref|NR_104931.1| Aminobacter carboxidus strain Z-1171 16S ribosomal RNA, partial sequence",1
"gi|219878163|ref|NR_025302.1| Aminobacter niigataensis strain DSM 7050 16S ribosomal RNA, partial sequence",1
"gi|265678571|ref|NR_028876.1| Aminobacter aganoensis strain TH-3 16S ribosomal RNA, partial sequence",1
"gi|2221405513|ref|NR_175559.1| Staphylococcus roterodami strain EMCR19 16S ribosomal RNA, partial sequence",1
"gi|1269785412|ref|NR_118997.2| Staphylococcus aureus strain ATCC 12600 16S ribosomal RNA, complete sequence",1
"gi|219857559|ref|NR_025147.1| Streptomyces thermospinosisporus strain AT10 16S ribosomal RNA, partial sequence",1
"gi|219878261|ref|NR_025400.1| Facklamia miroungae strain A/G13/99/2 16S ribosomal RNA, partial sequence",1
"gi|343201364|ref|NR_042090.1| Dechloromonas denitrificans strain ED1 16S ribosomal RNA, partial sequence",1
"gi|2136551624|ref|NR_173628.1| Thiospirillum jenense strain DSM 216 16S ribosomal RNA, partial sequence",1
"gi|636558572|ref|NR_114629.1| Acidiferrobacter thiooxydans strain m-1 16S ribosomal RNA, partial sequence",1
"gi|2739363406|ref|NR_191040.1| Ciimarium marinum strain LEGE 11466 16S ribosomal RNA, partial sequence",1
"gi|2296162961|ref|NR_177910.1| Pycnacronema conicum isolate A 16S ribosomal RNA, partial sequence",1
"gi|343205652|ref|NR_044016.1| Marinobacterium litorale strain IMCC1877 16S ribosomal RNA, partial sequence",1
"gi|645321241|ref|NR_118256.1| Shimwellia blattae DSM 4481 = NBRC 105725 strain CIP 104942 16S ribosomal RNA, partial sequence",1
"gi|1269785499|ref|NR_116360.2| Bradyrhizobium cytisi strain CTAW11 16S ribosomal RNA, complete sequence",1
"gi|1269785425|ref|NR_116361.2| Bradyrhizobium rifense strain CTAW71 16S ribosomal RNA, complete sequence",1
"gi|343205812|ref|NR_044241.1| Pseudacidovorax intermedius strain CC-21 16S ribosomal RNA, partial sequence",1
"gi|1116030282|ref|NR_144740.1| Romboutsia timonensis strain DR1 16S ribosomal RNA, partial sequence",1
"gi|672239008|ref|NR_125597.1| Romboutsia ilealis strain CRIB 16S ribosomal RNA, partial sequence",1
"gi|1315204005|ref|NR_152674.1| Haoranjiania flava strain LIP-5 16S ribosomal RNA, partial sequence",1
"gi|343200563|ref|NR_041250.1| Terrimonas lutea strain DY 16S ribosomal RNA, partial sequence",1
"gi|1230874698|ref|NR_148859.1| Niastella vici strain DJ57 16S ribosomal RNA, partial sequence",1
"gi|2363081985|ref|NR_179239.1| Thermogemmatispora argillosa strain A3-2 16S ribosomal RNA, partial sequence",1
"gi|2363081983|ref|NR_179238.1| Thermogemmatispora aurantia strain A1-2 16S ribosomal RNA, partial sequence",1
"gi|1011034802|ref|NR_135705.1| Paenibacillus endophyticus strain PECAE04 16S ribosomal RNA, partial sequence",1
"gi|2363083046|ref|NR_179771.1| Pseudomonas lalkuanensis strain PE08 16S ribosomal RNA, partial sequence",1
"gi|631250866|ref|NR_112062.1| Metapseudomonas resinovorans strain ATCC 14235 16S ribosomal RNA, partial sequence",1
"gi|2363081530|ref|NR_179011.1| Pseudomonas insulae strain UL073 16S ribosomal RNA, partial sequence",1
"gi|1397641795|ref|NR_156904.1| Paraliobacillus sediminis strain 126C4 16S ribosomal RNA, partial sequence",1
"gi|1011034795|ref|NR_135701.1| Heliimonas saccharivorans strain L2-4 16S ribosomal RNA, partial sequence",1
"gi|228720330|ref|NR_027591.1| Gluconacetobacter diazotrophicus PA1 5 strain PAl 5 16S ribosomal RNA, partial sequence",1
"gi|219878490|ref|NR_025629.1| Rhodovarius lipocyclicus strain CCUG 44693 16S ribosomal RNA, partial sequence",1
"gi|645321049|ref|NR_118109.1| Caloribacterium cisternae strain SGL43 16S ribosomal RNA, partial sequence",1
