organism,count
"gi|343199086|ref|NR_044521.1| Ideonella azotifigens strain 1a22 16S ribosomal RNA, partial sequence",1
"gi|343205579|ref|NR_043921.1| Piscinibacter aquaticus strain IMCC1728 16S ribosomal RNA, partial sequence",1
"gi|631251650|ref|NR_112848.1| Prevotella dentasini JCM 15908 strain NUM 1903 16S ribosomal RNA, partial sequence",1
"gi|559795221|ref|NR_104810.1| Geobacillus thermocatenulatus strain Ga 16S ribosomal RNA, partial sequence",1
"gi|636559928|ref|NR_115988.1| Acinetobacter rudis strain G30 16S ribosomal RNA, partial sequence",1
"gi|1491516042|ref|NR_159240.1| Aurantimonas aggregata strain R14M6 16S ribosomal RNA, partial sequence",1
"gi|2363086822|ref|NR_181668.1| Jiella sonneratiae strain MQZ13P-4 16S ribosomal RNA, partial sequence",1
"gi|2363083911|ref|NR_180204.1| Aureimonas fodinaquatilis strain CAU 1482 16S ribosomal RNA, partial sequence",1
"gi|636559008|ref|NR_115065.1| Chthonomonas calidirosea T49 16S ribosomal RNA, partial sequence",1
"gi|2363085127|ref|NR_180812.1| Holdemanella porci strain LKV-472-APC-3 16S ribosomal RNA, partial sequence",1
"gi|602269354|ref|NR_044731.2| Holdemanella biformis strain DSM 3989 16S ribosomal RNA, partial sequence",1
"gi|961555061|ref|NR_134029.1| Faecalicoccus acidiformans strain 37-2a 16S ribosomal RNA, partial sequence",1
"gi|343198430|ref|NR_041804.1| Tsukamurella inchonensis strain ATCC 700082 16S ribosomal RNA, partial sequence",1
"gi|1315204026|ref|NR_152695.1| Akkermansia glycaniphila strain Pyt 16S ribosomal RNA, partial sequence",1
"gi|444439421|ref|NR_074736.1| Nitrosospira multiformis strain ATCC 25196 16S ribosomal RNA, partial sequence",1
"gi|1116030268|ref|NR_144726.1| Kallipyga gabonensis strain GM4 16S ribosomal RNA, partial sequence",1
"gi|2363087203|ref|NR_181857.1| Pseudomonas arcuscaelestis strain P66 16S ribosomal RNA, partial sequence",1
"gi|1811131559|ref|NR_165741.1| Streptococcus chosunensis strain ChDC B353 16S ribosomal RNA, partial sequence",1
"gi|2363082847|ref|NR_179672.1| Pseudothauera hydrothermalis strain GD-2 16S ribosomal RNA, partial sequence",1
"gi|2180566337|ref|NR_174215.1| Pseudothauera rhizosphaerae strain CC-YHH848 16S ribosomal RNA, partial sequence",1
"gi|2363081673|ref|NR_179083.1| Thauera phenolivorans strain ZV1C 16S ribosomal RNA, partial sequence",1
"gi|343203380|ref|NR_043664.1| Tindallia texcoconensis strain IMP-300 16S ribosomal RNA, partial sequence",1
"gi|343200249|ref|NR_040936.1| Rhodoplanes serenus strain TUT3530 16S ribosomal RNA, partial sequence",1
"gi|631251794|ref|NR_112992.1| Kineococcus gynurae strain NBRC 103943 16S ribosomal RNA, partial sequence",1
"gi|343205224|ref|NR_043872.1| Trinickia soli strain GP25-8 16S ribosomal RNA, partial sequence",1
"gi|1116030292|ref|NR_144750.1| Prevotellamassilia timonensis strain Marseille-P2831 16S ribosomal RNA, partial sequence",1
"gi|2363084956|ref|NR_180726.1| Chitiniphilus eburneus strain HX-2-15 16S ribosomal RNA, partial sequence",1
"gi|2363084579|ref|NR_180538.1| Chitiniphilus eburneus strain HX-2-15 16S ribosomal RNA, partial sequence",1
"gi|1237076872|ref|NR_144695.2| Corynebacterium jeddahense strain JCB 16S ribosomal RNA, partial sequence",1
"gi|1199303377|ref|NR_147728.1| Sulfurirhabdus autotrophica strain BiS0 16S ribosomal RNA, partial sequence",1
"gi|636559097|ref|NR_115154.1| Acaryochloris marina MBIC11017 16S ribosomal RNA, partial sequence",1
"gi|444303983|ref|NR_074407.1| Acaryochloris marina MBIC11017 16S ribosomal RNA, partial sequence",1
"gi|1397641856|ref|NR_156966.1| Flaviaesturariibacter luteus strain AW305 16S ribosomal RNA, partial sequence",1
"gi|1441204310|ref|NR_157725.1| Flaviaesturariibacter terrae strain HY03 16S ribosomal RNA, partial sequence",1
"gi|1679775921|ref|NR_163643.1| Peribacillus alkalitolerans strain T3-209 16S ribosomal RNA, partial sequence",1
"gi|566085160|ref|NR_108892.1| Sphingomonas canadensis strain FWC47 16S ribosomal RNA, partial sequence",1
"gi|631251949|ref|NR_113147.1| Sulfuritalea hydrogenivorans sk43H 16S ribosomal RNA, partial sequence",1
"gi|848212602|ref|NR_132298.1| Chiayiivirga flava strain CC-YHH031 16S ribosomal RNA, partial sequence",1
"gi|645321041|ref|NR_118103.1| Metallibacterium scheffleri strain DKE6 16S ribosomal RNA, partial sequence",1
"gi|699005327|ref|NR_126196.1| Mizugakiibacter sediminis strain skMP5 16S ribosomal RNA, partial sequence",1
"gi|2136551594|ref|NR_173597.1| Anaerotalea alkaliphila strain F-3ap 16S ribosomal RNA, partial sequence",1
"gi|1240411868|ref|NR_149199.1| Thermoactinomyces khenchelensis strain T36 16S ribosomal RNA, partial sequence",1
"gi|310974907|ref|NR_036769.1| Glutamicibacter creatinolyticus strain GIFU 12498 16S ribosomal RNA, partial sequence",1
"gi|265678733|ref|NR_029038.1| Paracoccus yeei strain G1212 16S ribosomal RNA, partial sequence",1
"gi|1397641895|ref|NR_157005.1| Paracoccus hibisci strain THG-T2.8 16S ribosomal RNA, partial sequence",1
"gi|1779814830|ref|NR_164905.1| Paracoccus pueri strain THG-N2.35 16S ribosomal RNA, partial sequence",1
"gi|343200858|ref|NR_041545.1| Arthrobacter oryzae strain KV-651 16S ribosomal RNA, partial sequence",1
"gi|2558737076|ref|NR_186880.1| Plectolyngbya terrestris strain FBCC-A1479 16S ribosomal RNA, partial sequence",1
"gi|645320374|ref|NR_117594.1| Propionispira paucivorans strain DSM 20756 16S ribosomal RNA, partial sequence",1
"gi|343202333|ref|NR_042619.1| Bacillus isabeliae strain CVS-8 16S ribosomal RNA, partial sequence",1
"gi|566085142|ref|NR_108878.1| Geodermatophilus tzadiensis strain CF5/2 16S ribosomal RNA, partial sequence",1
"gi|1909404473|ref|NR_170528.1| Pandoraea nosoerga strain LMG 31109 16S ribosomal RNA, partial sequence",1
"gi|2363085002|ref|NR_180749.1| Nocardioides luti strain KIGAM211 16S ribosomal RNA, partial sequence",1
"gi|2363085882|ref|NR_181193.1| Mycolicibacterium vinylchloridicum strain CECT 8761 16S ribosomal RNA, complete sequence",1
"gi|1270532274|ref|NR_025871.2| Streptomyces tendae strain ATCC 19812 16S ribosomal RNA, complete sequence",1
"gi|343204145|ref|NR_043745.1| Streptomyces tritolerans strain DAS 165 16S ribosomal RNA, partial sequence",1
"gi|224581440|ref|NR_027222.1| Streptomyces anthocyanicus strain AS 4.1594 16S ribosomal RNA, partial sequence",1
"gi|2463901691|ref|NR_184601.1| Huaxiibacter chinensis strain 155047 16S ribosomal RNA, partial sequence",1
"gi|566085248|ref|NR_109076.1| Eilatimonas milleporae strain MD2 16S ribosomal RNA, partial sequence",1
"gi|806984270|ref|NG_041959.1| Caedimonas varicaedens strain 221 16S ribosomal RNA gene, complete sequence",1
"gi|959494936|ref|NR_133798.1| Noviherbaspirillum suwonense strain 5410S-62 16S ribosomal RNA, partial sequence",1
"gi|2363086558|ref|NR_181536.1| Pseudomonas phenolilytica strain RBPA9 16S ribosomal RNA, partial sequence",1
"gi|343200139|ref|NR_040826.1| Novosphingobium aromaticivorans strain IFO 16085 16S ribosomal RNA, partial sequence",1
"gi|645321927|ref|NR_118791.1| Novosphingobium aromaticivorans strain SMCC B0712 16S ribosomal RNA, partial sequence",1
"gi|1441204252|ref|NR_157667.1| Novosphingobium fontis strain STM-14 16S ribosomal RNA, partial sequence",1
"gi|1240411950|ref|NR_149296.1| Thalassobaculum fulvum strain HSF7 16S ribosomal RNA, partial sequence",1
"gi|631251023|ref|NR_112220.1| Beijerinckia mobilis strain ATCC 35011 16S ribosomal RNA, partial sequence",1
"gi|1269235961|ref|NR_136517.2| Methyloversatilis discipulorum strain FAM1 16S ribosomal RNA, complete sequence >gi|1269235999|ref|NR_136516.2| Methyloversatilis discipulorum strain FAM1 16S ribosomal RNA, complete sequence",1
"gi|1445136103|ref|NR_158143.1| Microbulbifer aggregans strain CCB-MM1 16S ribosomal RNA, partial sequence",1
"gi|1779814928|ref|NR_165002.1| Kineobactrum sediminis strain F02 16S ribosomal RNA, complete sequence",1
"gi|1230874641|ref|NR_148802.1| Marinagarivorans algicola strain Z1 16S ribosomal RNA, complete sequence",1
"gi|636560008|ref|NR_116068.1| Vibrio artabrorum strain VB 11.8 16S ribosomal RNA, partial sequence",1
"gi|343202413|ref|NR_042699.1| Enterovibrio nigricans strain DAl 1-1-5 16S ribosomal RNA, partial sequence",1
"gi|2363084780|ref|NR_180638.1| Levilactobacillus enshiensis strain HBUAS57009 16S ribosomal RNA, partial sequence",1
"gi|1953646656|ref|NR_171482.1| Trinickia dinghuensis strain DHOM06 16S ribosomal RNA, partial sequence",1
"gi|265678828|ref|NR_029133.1| Lactiplantibacillus pentosus strain 124-2 16S ribosomal RNA, partial sequence",1
"gi|2363086358|ref|NR_181431.1| Nocardioides malaquae strain Y6 16S ribosomal RNA, partial sequence",1
"gi|2221405388|ref|NR_175502.1| Nocardioides jishulii strain dk3136 16S ribosomal RNA, partial sequence",1
"gi|1240411856|ref|NR_149187.1| Nocardioides gilvus strain XZ17 16S ribosomal RNA, partial sequence",1
"gi|1953646718|ref|NR_171513.1| Chitinophaga deserti strain XJ-2 16S ribosomal RNA, partial sequence",1
"gi|636560009|ref|NR_116069.1| Acinetobacter septicus strain AK001 16S ribosomal RNA, partial sequence",1
"gi|2260349417|ref|NR_176499.1| Anaerosacchariphilus polymeriproducens strain MCWD5 16S ribosomal RNA, partial sequence",1
"gi|2363085676|ref|NR_181090.1| Yeosuana marina strain JLT21 16S ribosomal RNA, complete sequence",1
"gi|343199075|ref|NR_044502.1| Cellulophaga tyrosinoxydans strain EM41 16S ribosomal RNA, partial sequence",1
"gi|645321213|ref|NR_118234.1| Streptococcus oralis subsp. tigurinus AZ_3a 16S ribosomal RNA, partial sequence",1
"gi|631251910|ref|NR_113108.1| Hoylesella loescheii strain JCM 12249 16S ribosomal RNA, partial sequence",1
"gi|343201517|ref|NR_042243.1| Levilactobacillus hammesii strain type strain: TMW 1.1236 16S ribosomal RNA, partial sequence",1
"gi|343200567|ref|NR_041254.1| Patulibacter minatonensis DSM 18081 strain KV-614 16S ribosomal RNA, partial sequence",1
"gi|343201684|ref|NR_042410.1| Chryseobacterium piscium strain LMG 23089 16S ribosomal RNA, partial sequence",1
"gi|974142190|ref|NR_134710.1| Chryseobacterium polytrichastri strain YG4-6 16S ribosomal RNA, partial sequence",1
"gi|2221405427|ref|NR_175520.1| Massilia puerhi strain SJY3 16S ribosomal RNA, partial sequence",1
"gi|2363082875|ref|NR_179686.1| Acidicapsa dinghuensis strain 4GSKX 16S ribosomal RNA, partial sequence",1
"gi|1227086032|ref|NR_148580.1| Acidicapsa acidisoli strain SK-11 16S ribosomal RNA, partial sequence",1
"gi|699005358|ref|NR_126227.1| Barrientosiimonas humi strain 39 16S ribosomal RNA, partial sequence",1
"gi|1441204197|ref|NR_157612.1| Mobilicoccus caccae strain YIM 101593 16S ribosomal RNA, partial sequence",1
"gi|559795290|ref|NR_104881.1| Syntrophomonas bryantii strain CuCal 16S ribosomal RNA, partial sequence",1
"gi|2363080077|ref|NR_178255.1| Fusimonas intestini strain AJ110941 16S ribosomal RNA, partial sequence",1
"gi|631251749|ref|NR_112947.1| Bacteroides xylanisolvens XB1A 16S ribosomal RNA, partial sequence",1
"gi|343201773|ref|NR_042499.1| Bacteroides xylanisolvens XB1A 16S ribosomal RNA, partial sequence",1
"gi|2363084842|ref|NR_180669.1| Lactococcus protaetiae strain KACC 19320 16S ribosomal RNA, complete sequence",1
"gi|2180566467|ref|NR_174307.1| Arthrobacter zhaoguopingii strain J391 16S ribosomal RNA, partial sequence",1
"gi|343202811|ref|NR_043289.1| Metapseudomonas otitidis strain MCC10330 16S ribosomal RNA, partial sequence",1
"gi|631251866|ref|NR_113064.1| Phocaeicola sartorii JCM 16497 16S ribosomal RNA, partial sequence",1
"gi|1199303360|ref|NR_147711.1| Pseudoduganella ginsengisoli strain DCY83 16S ribosomal RNA, partial sequence",1
"gi|2363082871|ref|NR_179684.1| Paracidobacterium acidisoli strain 4G-K13 16S ribosomal RNA, partial sequence",1
"gi|2180566414|ref|NR_174270.1| Ochrobactrum teleogrylli strain LCB8 16S ribosomal RNA, partial sequence",1
"gi|1040567050|ref|NR_137399.1| Rhizobium aegyptiacum strain 1010 16S ribosomal RNA, partial sequence",1
"gi|566085074|ref|NR_108735.1| Salinactinospora qingdaonensis strain CXB832 16S ribosomal RNA, partial sequence",1
"gi|1137647754|ref|NR_145536.1| Bounagaea algeriensis strain H8 16S ribosomal RNA, partial sequence",1
"gi|1269271242|ref|NR_136480.2| Glutamicibacter endophyticus strain EGI 6500322 16S ribosomal RNA, complete sequence",1
"gi|2363085324|ref|NR_180910.1| Alcaligenes ammonioxydans strain HO-1 16S ribosomal RNA, partial sequence",1
"gi|631252408|ref|NR_113606.1| Alcaligenes faecalis strain NBRC 13111 16S ribosomal RNA, partial sequence",1
"gi|2363087397|ref|NR_181955.1| Paenalcaligenes niemegkensis strain NGK35 16S ribosomal RNA, complete sequence",1
"gi|2363080717|ref|NR_178600.1| Chitinophaga qingshengii strain JN246 16S ribosomal RNA, partial sequence",1
"gi|1230874701|ref|NR_148862.1| Dinghuibacter silviterrae strain DHOA34 16S ribosomal RNA, partial sequence",1
"gi|1146059136|ref|NR_145868.1| Paenibacillus zeae strain 6R2 16S ribosomal RNA, partial sequence",1
"gi|343201176|ref|NR_041925.1| Telmatospirillum siberiense strain 26-4b1 16S ribosomal RNA, partial sequence",1
"gi|645320959|ref|NR_118041.1| Noviherbaspirillum soli strain SUEMI10 16S ribosomal RNA, partial sequence",1
"gi|672238917|ref|NR_125506.1| Caballeronia humi strain RA1-5 16S ribosomal RNA, partial sequence",1
"gi|1137647781|ref|NR_145563.1| Pseudonocardia nematodicida strain HA11164 16S ribosomal RNA, partial sequence",1
"gi|219878245|ref|NR_025384.1| Pseudonocardia kongjuensis strain LM 157 16S ribosomal RNA, partial sequence",1
"gi|1779814865|ref|NR_164940.1| Pseudonocardia tritici strain NEAU-YY211 16S ribosomal RNA, partial sequence",1
"gi|559795160|ref|NR_104747.1| Aquabacter spiritensis strain SPL-1 16S ribosomal RNA, partial sequence",1
"gi|444304267|ref|NR_074693.1| Methylotenera versatilis strain 301 16S ribosomal RNA, partial sequence",1
"gi|636559861|ref|NR_115921.1| Tritonibacter mobilis strain HTCC2662 16S ribosomal RNA, partial sequence",1
"gi|1212229265|ref|NR_148335.1| Roseovarius algicolus strain 4CoA2 16S ribosomal RNA, partial sequence",1
"gi|2363085346|ref|NR_180921.1| Paracoccus binzhouensis strain wg1 16S ribosomal RNA, partial sequence",1
"gi|645321880|ref|NR_118749.1| Pasteurella dagmatis ATCC 43325 16S ribosomal RNA, partial sequence",1
"gi|636560785|ref|NR_116845.1| Acinetobacter baumannii strain CIP 70.34 16S ribosomal RNA, partial sequence",1
"gi|2363080035|ref|NR_178234.1| Chryseobacterium panacisoli strain Gsoil 183 16S ribosomal RNA, partial sequence",1
"gi|470466720|ref|NR_074137.1| Asticcacaulis excentricus strain CB 48 16S ribosomal RNA, partial sequence",1
"gi|2363080429|ref|NR_178454.1| Arthrobacter saudimassiliensis strain 11W110_air 16S ribosomal RNA, partial sequence",1
"gi|645320491|ref|NR_117684.1| Klebsiella pneumoniae strain DSM 30104 16S ribosomal RNA, partial sequence",1
"gi|343199046|ref|NR_044404.1| Mucilaginibacter oryzae strain B9 16S ribosomal RNA, partial sequence",1
"gi|1397641860|ref|NR_156970.1| Sphingobacterium alkalisoli strain Y3L14 16S ribosomal RNA, partial sequence",1
"gi|1227086036|ref|NR_148582.1| Tepidisphaera mucosa strain 2842 16S ribosomal RNA, partial sequence",1
"gi|2363081453|ref|NR_178973.1| Limihaloglobus sulfuriphilus strain SM-Chi-D1 16S ribosomal RNA, partial sequence",1
"gi|310974901|ref|NR_036763.1| Alterococcus agarolyticus strain ADT3 16S ribosomal RNA, partial sequence",1
"gi|343201468|ref|NR_042194.1| Companilactobacillus tucceti strain CECT 5920 16S ribosomal RNA, partial sequence",1
"gi|636559808|ref|NR_115868.1| Adlercreutzia caecimuris B7 16S ribosomal RNA, partial sequence",1
"gi|265678843|ref|NR_029148.1| Prevotella veroralis strain ATCC 33779 16S ribosomal RNA, partial sequence",1
"gi|566085386|ref|NR_109431.1| Nocardioides daejeonensis strain MJ31 16S ribosomal RNA, partial sequence",1
"gi|1227086026|ref|NR_148577.1| Inmirania thermothiophila strain S2479 16S ribosomal RNA, partial sequence",1
"gi|219846137|ref|NR_025727.1| Brevibacterium celere strain KMM 3637 16S ribosomal RNA, partial sequence",1
"gi|253680768|ref|NR_028016.1| Brevibacterium sanguinis strain CF63 16S ribosomal RNA, partial sequence",1
"gi|343205960|ref|NR_044475.1| Leucobacter chironomi strain MM2LB 16S ribosomal RNA, partial sequence",1
"gi|1269801491|ref|NR_102493.2| Klebsiella aerogenes KCTC 2190 16S ribosomal RNA, complete sequence",1
"gi|343202422|ref|NR_042708.1| Microbacterium invictum strain DC-200 16S ribosomal RNA, partial sequence",1
"gi|219878409|ref|NR_025548.1| Microbacterium paraoxydans strain CF36 16S ribosomal RNA, partial sequence",1
"gi|1193829155|ref|NR_147398.1| Anaerotruncus rubiinfantis strain MT15 16S ribosomal RNA, partial sequence",1
"gi|2363081014|ref|NR_178750.1| Kribbella capetownensis strain YM53 16S ribosomal RNA, partial sequence",1
"gi|1137647857|ref|NR_145646.1| Falsiroseomonas wooponensis strain WW53 16S ribosomal RNA, partial sequence",1
"gi|1441204363|ref|NR_157778.1| Pseudomonas wadenswilerensis strain ID2 16S ribosomal RNA, complete sequence",1
"gi|1909404413|ref|NR_170467.1| Natronospirillum operosum strain G-116 16S ribosomal RNA, partial sequence",1
"gi|566085613|ref|NR_109689.1| Flavobacterium yanchengense strain hg 16S ribosomal RNA, partial sequence",1
"gi|444303998|ref|NR_074422.1| Flavobacterium indicum GPTSA100-9 = DSM 17447 16S ribosomal RNA, partial sequence",1
"gi|659364515|ref|NR_121695.1| Sulfuricella denitrificans skB26 16S ribosomal RNA, partial sequence",1
"gi|1441204241|ref|NR_157656.1| Roseateles oligotrophus strain KCTC 42519 16S ribosomal RNA, partial sequence",1
"gi|2363084984|ref|NR_180740.1| Hymenobacter busanensis strain MA3 16S ribosomal RNA, partial sequence",1
"gi|343205927|ref|NR_044425.1| Hydrogenoanaerobacterium saccharovorans strain SW512 16S ribosomal RNA, partial sequence",1
"gi|559795252|ref|NR_104842.1| Eubacterium uniforme strain X3C39 16S ribosomal RNA, partial sequence",1
"gi|343200969|ref|NR_041656.1| Lentilactobacillus sunkii strain YIT 11161 16S ribosomal RNA, partial sequence",1
"gi|343200971|ref|NR_041658.1| Lentilactobacillus kisonensis strain YIT 11168 16S ribosomal RNA, partial sequence",1
"gi|2260349447|ref|NR_176529.1| Pelagibaculum spongiae strain Hp12 16S ribosomal RNA, partial sequence",1
"gi|219846091|ref|NR_025681.1| Aeromicrobium marinum strain T2 16S ribosomal RNA, partial sequence",1
"gi|645322051|ref|NR_118885.1| Aeromicrobium fastidiosum strain NCIB 12713 16S ribosomal RNA, partial sequence",1
"gi|2180566472|ref|NR_174312.1| Aeromicrobium yanjiei strain MF47 16S ribosomal RNA, partial sequence",1
"gi|228715355|ref|NR_027527.1| Collinsella stercoris strain RCA55-54 16S ribosomal RNA, partial sequence",1
"gi|2621112331|ref|NR_189234.1| Scleromatobacter humisilvae strain BS-T2-15 16S ribosomal RNA, partial sequence",1
"gi|444304226|ref|NR_074651.1| Polaromonas naphthalenivorans CJ2 16S ribosomal RNA, partial sequence",1
"gi|2962412292|ref|NR_199487.1| Novosphingobium rhizovicinum strain M1R2S20 16S ribosomal RNA, partial sequence",1
